VID_ID,DS_CAT,DS_CAT_NAME,FRAME_S1,FRAME_S2,FRAME_AC,SCORE,FRAME_AC_PROMPT,FILENAME
yMOlpDxVoSE,0,apple,1,7,3,0.95605683,"a man is slicing a lemon on a cutting board",results10/states_0/0956_yMOlpDxVoSE.jpg
yMOlpDxVoSE,0,apple,1,12,4,0.9873018,"a person is slicing a watermelon on a kitchen counter",results11/states_0/0987_yMOlpDxVoSE.jpg
yMOlpDxVoSE,0,apple,0,11,4,0.89607763,"a person is slicing a watermelon on a kitchen counter",results2/states_0/0896_yMOlpDxVoSE.jpg
yMOlpDxVoSE,0,apple,1,11,4,0.84025484,"a person is slicing a watermelon on a kitchen counter",results8/states_0/0840_yMOlpDxVoSE.jpg
yO_bGONHEnc,0,apple,4,163,89,0.84546673,"a woman is slicing an orange with a knife",results/states_0/0845_yO_bGONHEnc.jpg
yO_bGONHEnc,0,apple,4,122,97,0.86498594,"a person slicing an apple on a cutting board",results2/states_0/0865_yO_bGONHEnc.jpg
yO_bGONHEnc,0,apple,32,145,69,0.8639226,"a person is slicing apples on a cutting board",results6/states_0/0864_yO_bGONHEnc.jpg
yO_bGONHEnc,0,apple,84,145,102,0.5533331,"a person cutting a pomegranate on a cutting board",results7/states_0/0553_yO_bGONHEnc.jpg
yO_bGONHEnc,0,apple,4,128,89,0.86193675,"a person is cutting an apple with a knife",results8/states_0/0862_yO_bGONHEnc.jpg
ya9mADeEkk4,0,apple,0,40,23,0.96372217,"two men sitting at a table cutting an apple",results10/states_0/0964_ya9mADeEkk4.jpg
ya9mADeEkk4,0,apple,10,41,23,0.97913146,"two men sitting at a table cutting an apple",results11/states_0/0979_ya9mADeEkk4.jpg
ya9mADeEkk4,0,apple,0,40,23,0.8781455,"two men sitting at a table cutting an apple",results2/states_0/0878_ya9mADeEkk4.jpg
ya9mADeEkk4,0,apple,0,40,26,0.8005964,"two men are cutting up an apple with a drill",results6/states_0/0801_ya9mADeEkk4.jpg
ya9mADeEkk4,0,apple,0,40,23,0.5195402,"two men sitting at a table cutting an apple",results7/states_0/0520_ya9mADeEkk4.jpg
ybkLUzGuKfY,0,apple,16,204,187,0.7863936,"two women slicing an apple in a kitchen",results/states_0/0786_ybkLUzGuKfY.jpg
ybkLUzGuKfY,0,apple,15,73,62,0.9258263,"two women are slicing apples in a kitchen",results2/states_0/0926_ybkLUzGuKfY.jpg
ybkLUzGuKfY,0,apple,15,73,59,0.95496,"two women are slicing apples in a kitchen",results3/states_0/0955_ybkLUzGuKfY.jpg
ybkLUzGuKfY,0,apple,15,204,24,0.6513471,"two women are slicing an apple on a cutting board",results4/states_0/0651_ybkLUzGuKfY.jpg
ybkLUzGuKfY,0,apple,15,214,64,0.9840761,"two women are preparing apples in a kitchen",results5/states_0/0984_ybkLUzGuKfY.jpg
ybkLUzGuKfY,0,apple,183,204,187,0.79793644,"two women slicing an apple in a kitchen",results6/states_0/0798_ybkLUzGuKfY.jpg
ybkLUzGuKfY,0,apple,15,204,187,0.5701632,"two women slicing an apple in a kitchen",results7/states_0/0570_ybkLUzGuKfY.jpg
ybkLUzGuKfY,0,apple,15,76,22,0.8316426,"two women in a kitchen cutting an apple",results8/states_0/0832_ybkLUzGuKfY.jpg
ybkLUzGuKfY,0,apple,12,204,23,0.952429,"two women are cutting up an apple in a kitchen",results9/states_0/0952_ybkLUzGuKfY.jpg
yjRLb6_R7FU,0,apple,0,22,3,0.8866443,"a person cutting an apple on a cutting board",results2/states_0/0887_yjRLb6_R7FU.jpg
yovJ2a1xaPs,0,apple,0,111,32,0.8173521,"a person is cutting an apple with a knife",results/states_0/0817_yovJ2a1xaPs.jpg
yovJ2a1xaPs,0,apple,3,99,26,0.9782095,"a person is cutting an apple with a knife",results10/states_0/0978_yovJ2a1xaPs.jpg
yovJ2a1xaPs,0,apple,3,99,26,0.9848831,"a person is cutting an apple with a knife",results11/states_0/0985_yovJ2a1xaPs.jpg
yovJ2a1xaPs,0,apple,0,115,32,0.8840682,"a person is cutting an apple with a knife",results2/states_0/0884_yovJ2a1xaPs.jpg
yovJ2a1xaPs,0,apple,0,109,11,0.70505106,"a person is cutting an apple with a knife",results4/states_0/0705_yovJ2a1xaPs.jpg
yovJ2a1xaPs,0,apple,0,82,25,0.98564506,"a person is cutting an apple in half with a knife",results5/states_0/0986_yovJ2a1xaPs.jpg
yovJ2a1xaPs,0,apple,0,82,27,0.876211,"a child is peeling an apple with a knife",results6/states_0/0876_yovJ2a1xaPs.jpg
yovJ2a1xaPs,0,apple,0,105,27,0.71908057,"a child is peeling an apple with a knife",results7/states_0/0719_yovJ2a1xaPs.jpg
yovJ2a1xaPs,0,apple,0,82,27,0.89834,"a child is peeling an apple with a knife",results8/states_0/0898_yovJ2a1xaPs.jpg
yovJ2a1xaPs,0,apple,3,82,31,0.98160034,"a person is peeling an apple with a knife",results9/states_0/0982_yovJ2a1xaPs.jpg
z5CfBxdgzZA,0,apple,16,34,27,0.81988156,"make the same cut on each side of the apple",results/states_0/0820_z5CfBxdgzZA.jpg
z5CfBxdgzZA,0,apple,18,34,26,0.7591277,"make the same cut on each side of the apple",results4/states_0/0759_z5CfBxdgzZA.jpg
z5CfBxdgzZA,0,apple,16,34,26,0.8334191,"make the same cut on each side of the apple",results6/states_0/0833_z5CfBxdgzZA.jpg
z5CfBxdgzZA,0,apple,19,30,26,0.57479936,"make the same cut on each side of the apple",results7/states_0/0575_z5CfBxdgzZA.jpg
z5xK12ZxW0E,0,apple,5,66,19,0.8725984,"a man slicing apples on a cutting board",results/states_0/0873_z5xK12ZxW0E.jpg
z5xK12ZxW0E,0,apple,10,65,21,0.9850582,"a man slicing an apple on a cutting board",results11/states_0/0985_z5xK12ZxW0E.jpg
z5xK12ZxW0E,0,apple,5,65,19,0.95814043,"a man slicing apples on a cutting board",results2/states_0/0958_z5xK12ZxW0E.jpg
z5xK12ZxW0E,0,apple,4,66,23,0.96125317,"a man cutting an apple on a cutting board",results3/states_0/0961_z5xK12ZxW0E.jpg
z5xK12ZxW0E,0,apple,17,42,21,0.6297204,"a man slicing an apple on a cutting board",results4/states_0/0630_z5xK12ZxW0E.jpg
z5xK12ZxW0E,0,apple,17,71,19,0.7650129,"a man slicing apples on a cutting board",results6/states_0/0765_z5xK12ZxW0E.jpg
z5xK12ZxW0E,0,apple,11,71,19,0.89868003,"a man slicing apples on a cutting board",results8/states_0/0899_z5xK12ZxW0E.jpg
z5xK12ZxW0E,0,apple,10,71,19,0.9657613,"a man slicing apples on a cutting board",results9/states_0/0966_z5xK12ZxW0E.jpg
z9L2Z_W_CFE,0,apple,4,48,30,0.97119945,"a person is cutting a cucumber flower on a cutting board",results10/states_0/0971_z9L2Z_W_CFE.jpg
z9L2Z_W_CFE,0,apple,4,48,30,0.9836738,"a person is cutting a cucumber flower on a cutting board",results11/states_0/0984_z9L2Z_W_CFE.jpg
z9L2Z_W_CFE,0,apple,4,50,30,0.9543638,"a person cutting a cucumber flower on a cutting board",results9/states_0/0954_z9L2Z_W_CFE.jpg
zIgRxPgCFHQ,0,apple,6,37,23,0.9749375,"a man is using a power tool to cut apples",results10/states_0/0975_zIgRxPgCFHQ.jpg
zIgRxPgCFHQ,0,apple,5,37,23,0.98442185,"a man is using a power tool to cut apples",results11/states_0/0984_zIgRxPgCFHQ.jpg
zIgRxPgCFHQ,0,apple,5,37,30,0.5874977,"a man is cutting an apple with a power tool",results4/states_0/0587_zIgRxPgCFHQ.jpg
zIgRxPgCFHQ,0,apple,6,37,9,0.88168824,"a person using a power tool to cut an apple",results8/states_0/0882_zIgRxPgCFHQ.jpg
zIgRxPgCFHQ,0,apple,6,37,23,0.9707796,"a man is using a power tool to cut apples",results9/states_0/0971_zIgRxPgCFHQ.jpg
zMSXtYYNpR0,0,apple,1,36,8,0.9827515,"a man is cutting an apple in front of a store",results11/states_0/0983_zMSXtYYNpR0.jpg
zMSXtYYNpR0,0,apple,1,19,15,0.8980028,"a man is cutting an apple with a knife",results2/states_0/0898_zMSXtYYNpR0.jpg
zMSXtYYNpR0,0,apple,1,36,15,0.97109395,"a man is cutting an apple with a knife",results3/states_0/0971_zMSXtYYNpR0.jpg
zMSXtYYNpR0,0,apple,1,19,15,0.98360884,"a man is cutting an apple with a knife",results5/states_0/0984_zMSXtYYNpR0.jpg
zMSXtYYNpR0,0,apple,1,21,15,0.7761266,"a man is cutting an apple with a knife",results6/states_0/0776_zMSXtYYNpR0.jpg
zMSXtYYNpR0,0,apple,1,24,4,0.53025216,"a man is cutting an apple with a knife",results7/states_0/0530_zMSXtYYNpR0.jpg
zMSXtYYNpR0,0,apple,1,25,8,0.96287125,"a man is cutting an apple in front of a store",results9/states_0/0963_zMSXtYYNpR0.jpg
zN3q_wJIINU,0,apple,150,208,196,0.9822906,"a person is slicing an apple on a cutting board",results11/states_0/0982_zN3q_wJIINU.jpg
zN3q_wJIINU,0,apple,175,208,192,0.90147966,"a person is slicing an apple on a cutting board",results2/states_0/0901_zN3q_wJIINU.jpg
zN3q_wJIINU,0,apple,54,206,196,0.5025667,"a person is slicing an apple on a cutting board",results4/states_0/0503_zN3q_wJIINU.jpg
zN3q_wJIINU,0,apple,54,208,191,0.970822,"a person cutting an apple with a knife on a cutting board",results5/states_0/0971_zN3q_wJIINU.jpg
zX8pxCRi_yM,0,apple,1,67,14,0.89282113,"a person cutting an apple with a knife on a cutting board",results/states_0/0893_zX8pxCRi_yM.jpg
zX8pxCRi_yM,0,apple,0,79,26,0.981211,"a person cutting apples on a cutting board",results11/states_0/0981_zX8pxCRi_yM.jpg
zX8pxCRi_yM,0,apple,2,79,14,0.9561585,"a person cutting an apple with a knife on a cutting board",results2/states_0/0956_zX8pxCRi_yM.jpg
zX8pxCRi_yM,0,apple,0,79,15,0.97617567,"a person cutting an apple with a knife on a cutting board",results3/states_0/0976_zX8pxCRi_yM.jpg
zX8pxCRi_yM,0,apple,1,40,24,0.7618871,"a person cutting an apple on a cutting board",results4/states_0/0762_zX8pxCRi_yM.jpg
zX8pxCRi_yM,0,apple,2,79,14,0.97928536,"a person cutting an apple with a knife on a cutting board",results5/states_0/0979_zX8pxCRi_yM.jpg
zX8pxCRi_yM,0,apple,0,37,24,0.8697296,"a person cutting an apple on a cutting board",results6/states_0/0870_zX8pxCRi_yM.jpg
zX8pxCRi_yM,0,apple,2,38,23,0.737787,"a person cutting an apple with a knife on a cutting board",results7/states_0/0738_zX8pxCRi_yM.jpg
zX8pxCRi_yM,0,apple,0,79,23,0.8799683,"a person cutting apples on a cutting board",results8/states_0/0880_zX8pxCRi_yM.jpg
zX8pxCRi_yM,0,apple,4,79,26,0.9517677,"a person cutting apples on a cutting board",results9/states_0/0952_zX8pxCRi_yM.jpg
zXyNgKWgz6I,0,apple,16,59,19,0.78382987,"a person using an apple peeler on a counter",results/states_0/0784_zXyNgKWgz6I.jpg
zXyNgKWgz6I,0,apple,2,49,34,0.97048044,"a lemon is being peeled with a lemon peeler",results10/states_0/0970_zXyNgKWgz6I.jpg
zXyNgKWgz6I,0,apple,5,56,32,0.98496145,"an apple is being peeled with an apple peeler",results11/states_0/0985_zXyNgKWgz6I.jpg
zXyNgKWgz6I,0,apple,0,59,20,0.9739853,"a person using an apple peeler on a counter",results5/states_0/0974_zXyNgKWgz6I.jpg
zXyNgKWgz6I,0,apple,1,78,73,0.9672546,"a man is peeling an apple with an apple peeler",results9/states_0/0967_zXyNgKWgz6I.jpg
zfZV6NlHIR0,0,apple,10,77,55,0.77678955,"a man is slicing apples in a kitchen",results/states_0/0777_zfZV6NlHIR0.jpg
zfZV6NlHIR0,0,apple,19,77,57,0.9820791,"a man is cutting apples in a kitchen",results10/states_0/0982_zfZV6NlHIR0.jpg
zfZV6NlHIR0,0,apple,20,77,59,0.98673964,"a man is slicing apples in a kitchen",results11/states_0/0987_zfZV6NlHIR0.jpg
zfZV6NlHIR0,0,apple,0,77,55,0.9323253,"a man is slicing apples in a kitchen",results2/states_0/0932_zfZV6NlHIR0.jpg
zfZV6NlHIR0,0,apple,18,77,55,0.97445416,"a man is slicing apples in a kitchen",results3/states_0/0974_zfZV6NlHIR0.jpg
zfZV6NlHIR0,0,apple,16,77,57,0.98363656,"a man is cutting apples in a kitchen",results5/states_0/0984_zfZV6NlHIR0.jpg
zfZV6NlHIR0,0,apple,20,78,57,0.8508064,"a man is cutting apples in a kitchen",results6/states_0/0851_zfZV6NlHIR0.jpg
zfZV6NlHIR0,0,apple,19,77,57,0.8620923,"a man is cutting apples in a kitchen",results8/states_0/0862_zfZV6NlHIR0.jpg
zfZV6NlHIR0,0,apple,19,77,57,0.9773591,"a man is cutting apples in a kitchen",results9/states_0/0977_zfZV6NlHIR0.jpg
ziLbHPaL6M0,0,apple,12,50,47,0.6058695,"a person slicing an apple on a desk",results4/states_0/0606_ziLbHPaL6M0.jpg
ziQ70o4GYP4,0,apple,0,42,30,0.9571987,"a person cutting a piece of paper on a cutting board",results10/states_0/0957_ziQ70o4GYP4.jpg
zlHF7vdUszc,0,apple,15,89,86,0.8323554,"a woman with tattoos is cutting an apple with a drill",results/states_0/0832_zlHF7vdUszc.jpg
zlHF7vdUszc,0,apple,15,106,46,0.9217799,"a person using a food processor to cut up an apple",results2/states_0/0922_zlHF7vdUszc.jpg
zlHF7vdUszc,0,apple,16,106,46,0.9606942,"a person using a food processor to cut up an apple",results3/states_0/0961_zlHF7vdUszc.jpg
zlHF7vdUszc,0,apple,77,94,86,0.6652328,"a woman with tattoos is cutting an apple with a drill",results4/states_0/0665_zlHF7vdUszc.jpg
zlHF7vdUszc,0,apple,15,106,86,0.97490484,"a woman with tattoos is cutting an apple with a drill",results5/states_0/0975_zlHF7vdUszc.jpg
zlHF7vdUszc,0,apple,24,74,46,0.8020725,"a person using a food processor to cut up an apple",results6/states_0/0802_zlHF7vdUszc.jpg
znIxpbmnju4,0,apple,10,53,16,0.8659673,"a person slicing an apple on a cutting board",results/states_0/0866_znIxpbmnju4.jpg
znIxpbmnju4,0,apple,3,25,17,0.9571323,"a woman is cutting an apple with a knife",results10/states_0/0957_znIxpbmnju4.jpg
znIxpbmnju4,0,apple,3,23,16,0.9513158,"a person slicing an apple on a cutting board",results2/states_0/0951_znIxpbmnju4.jpg
znIxpbmnju4,0,apple,3,23,16,0.96705145,"a person slicing an apple on a cutting board",results3/states_0/0967_znIxpbmnju4.jpg
znIxpbmnju4,0,apple,10,18,16,0.67875975,"a person slicing an apple on a cutting board",results4/states_0/0679_znIxpbmnju4.jpg
znIxpbmnju4,0,apple,3,22,17,0.9864087,"a woman is cutting an apple with a knife",results5/states_0/0986_znIxpbmnju4.jpg
znIxpbmnju4,0,apple,3,30,16,0.8886189,"a person slicing an apple on a cutting board",results6/states_0/0889_znIxpbmnju4.jpg
znIxpbmnju4,0,apple,10,25,16,0.7419978,"a person slicing an apple on a cutting board",results7/states_0/0742_znIxpbmnju4.jpg
znIxpbmnju4,0,apple,3,26,16,0.8965975,"a person slicing an apple on a cutting board",results8/states_0/0897_znIxpbmnju4.jpg
zrRdDOVj6co,0,apple,4,234,76,0.85446894,"a person is cutting an apple with a knife",results/states_0/0854_zrRdDOVj6co.jpg
zrRdDOVj6co,0,apple,0,208,100,0.9620042,"a person is cutting an apple with a knife",results10/states_0/0962_zrRdDOVj6co.jpg
zrRdDOVj6co,0,apple,4,209,71,0.941293,"a person is cutting an apple with a knife",results2/states_0/0941_zrRdDOVj6co.jpg
zrRdDOVj6co,0,apple,4,234,88,0.9716584,"a person is cutting an apple with a knife",results3/states_0/0972_zrRdDOVj6co.jpg
zrRdDOVj6co,0,apple,67,208,87,0.72329974,"a person is cutting an apple with a knife",results4/states_0/0723_zrRdDOVj6co.jpg
zrRdDOVj6co,0,apple,4,234,124,0.9763983,"a person cutting an apple with a knife",results5/states_0/0976_zrRdDOVj6co.jpg
zrRdDOVj6co,0,apple,30,191,90,0.89704406,"a person is cutting an apple on a cutting board",results6/states_0/0897_zrRdDOVj6co.jpg
zrRdDOVj6co,0,apple,30,180,132,0.7454178,"a person is cutting an apple with a knife",results7/states_0/0745_zrRdDOVj6co.jpg
zrRdDOVj6co,0,apple,3,206,76,0.9104368,"a person is cutting an apple with a knife",results8/states_0/0910_zrRdDOVj6co.jpg
-ZvoMe4ohaI,1,avocado,50,253,222,0.9177026,"a person cutting an avocado with a knife",results/states_1/0918_-ZvoMe4ohaI.jpg
-ZvoMe4ohaI,1,avocado,143,263,159,0.9879977,"a person cutting an avocado with a knife",results11/states_1/0988_-ZvoMe4ohaI.jpg
-ZvoMe4ohaI,1,avocado,37,253,176,0.8032437,"a person cutting an avocado with a knife",results4/states_1/0803_-ZvoMe4ohaI.jpg
-ZvoMe4ohaI,1,avocado,77,198,155,0.98092985,"a person is cutting an avocado with a knife",results5/states_1/0981_-ZvoMe4ohaI.jpg
-cQ8H8XvtVg,1,avocado,9,41,36,0.9884484,"a woman is cutting an avocado with a knife",results10/states_1/0988_-cQ8H8XvtVg.jpg
-cQ8H8XvtVg,1,avocado,9,41,36,0.98962593,"a woman is cutting an avocado with a knife",results11/states_1/0990_-cQ8H8XvtVg.jpg
-cQ8H8XvtVg,1,avocado,1,41,38,0.92892385,"a person is cutting an avocado with a knife",results2/states_1/0929_-cQ8H8XvtVg.jpg
-cQ8H8XvtVg,1,avocado,9,43,36,0.9856635,"a woman is cutting an avocado with a knife",results9/states_1/0986_-cQ8H8XvtVg.jpg
-mHfm9FGmGI,1,avocado,54,97,84,0.90172887,"a woman slicing an avocado on a cutting board",results/states_1/0902_-mHfm9FGmGI.jpg
-mHfm9FGmGI,1,avocado,53,89,57,0.98247635,"a woman is cutting an avocado with a knife",results10/states_1/0982_-mHfm9FGmGI.jpg
-mHfm9FGmGI,1,avocado,54,102,57,0.9880609,"a woman is cutting an avocado in a kitchen",results11/states_1/0988_-mHfm9FGmGI.jpg
-mHfm9FGmGI,1,avocado,73,106,86,0.81475043,"a woman is slicing an avocado in a bowl",results4/states_1/0815_-mHfm9FGmGI.jpg
-mHfm9FGmGI,1,avocado,54,105,57,0.97876215,"a woman cutting an avocado in a kitchen",results5/states_1/0979_-mHfm9FGmGI.jpg
-mHfm9FGmGI,1,avocado,54,164,84,0.9178755,"a woman slicing an avocado on a cutting board",results6/states_1/0918_-mHfm9FGmGI.jpg
-mHfm9FGmGI,1,avocado,54,164,84,0.8300975,"a woman slicing an avocado on a cutting board",results7/states_1/0830_-mHfm9FGmGI.jpg
-mHfm9FGmGI,1,avocado,54,97,84,0.9384291,"a woman slicing an avocado on a cutting board",results8/states_1/0938_-mHfm9FGmGI.jpg
-mHfm9FGmGI,1,avocado,54,89,57,0.9844963,"a woman is cutting an avocado with a knife",results9/states_1/0984_-mHfm9FGmGI.jpg
-oOzCN1ksj4,1,avocado,5,44,18,0.83380294,"a person slicing an avocado on a cutting board",results4/states_1/0834_-oOzCN1ksj4.jpg
-oOzCN1ksj4,1,avocado,5,43,16,0.9275575,"a person is cutting an avocado on a cutting board",results6/states_1/0928_-oOzCN1ksj4.jpg
-oOzCN1ksj4,1,avocado,5,44,16,0.8615999,"a person is cutting an avocado on a cutting board",results7/states_1/0862_-oOzCN1ksj4.jpg
-oOzCN1ksj4,1,avocado,5,47,11,0.9392807,"a person slicing an avocado on a wooden cutting board",results8/states_1/0939_-oOzCN1ksj4.jpg
-rjn9VMD5cY,1,avocado,73,112,87,0.942021,"a man is cutting an avocado with a knife",results/states_1/0942_-rjn9VMD5cY.jpg
-rjn9VMD5cY,1,avocado,73,91,87,0.9662371,"a man is cutting an avocado with a knife",results2/states_1/0966_-rjn9VMD5cY.jpg
-rjn9VMD5cY,1,avocado,26,91,87,0.97969663,"a man is cutting an avocado with a knife",results3/states_1/0980_-rjn9VMD5cY.jpg
-rjn9VMD5cY,1,avocado,52,91,87,0.8505394,"a man is cutting an avocado with a knife",results4/states_1/0851_-rjn9VMD5cY.jpg
-rjn9VMD5cY,1,avocado,26,91,77,0.9793781,"a man is holding an avocado in his hand",results5/states_1/0979_-rjn9VMD5cY.jpg
-rjn9VMD5cY,1,avocado,52,91,87,0.9280485,"a man is cutting an avocado with a knife",results6/states_1/0928_-rjn9VMD5cY.jpg
-rjn9VMD5cY,1,avocado,52,112,87,0.84907955,"a man is cutting an avocado with a knife",results7/states_1/0849_-rjn9VMD5cY.jpg
-rjn9VMD5cY,1,avocado,52,100,87,0.9462945,"a man is cutting an avocado with a knife",results8/states_1/0946_-rjn9VMD5cY.jpg
-sf3T8ix1W4,1,avocado,8,23,12,0.93423975,"a person slicing an avocado on a cutting board",results/states_1/0934_-sf3T8ix1W4.jpg
-sf3T8ix1W4,1,avocado,7,21,12,0.98185223,"a person slicing an avocado on a cutting board",results10/states_1/0982_-sf3T8ix1W4.jpg
-sf3T8ix1W4,1,avocado,7,21,12,0.9881036,"a person slicing an avocado on a cutting board",results11/states_1/0988_-sf3T8ix1W4.jpg
-sf3T8ix1W4,1,avocado,7,23,12,0.9589993,"a person slicing an avocado on a cutting board",results2/states_1/0959_-sf3T8ix1W4.jpg
-sf3T8ix1W4,1,avocado,7,23,13,0.98299176,"a person slicing an avocado on a wooden cutting board",results3/states_1/0983_-sf3T8ix1W4.jpg
-sf3T8ix1W4,1,avocado,8,26,13,0.827246,"a person slicing an avocado on a wooden cutting board",results4/states_1/0827_-sf3T8ix1W4.jpg
-sf3T8ix1W4,1,avocado,7,25,13,0.98472357,"a person slicing an avocado on a wooden cutting board",results5/states_1/0985_-sf3T8ix1W4.jpg
-sf3T8ix1W4,1,avocado,7,27,13,0.8392916,"a person slicing an avocado on a wooden cutting board",results7/states_1/0839_-sf3T8ix1W4.jpg
-sf3T8ix1W4,1,avocado,7,21,13,0.95338887,"a person slicing an avocado on a wooden cutting board",results8/states_1/0953_-sf3T8ix1W4.jpg
-sf3T8ix1W4,1,avocado,7,21,12,0.98799485,"a person slicing an avocado on a cutting board",results9/states_1/0988_-sf3T8ix1W4.jpg
07ZEK_twrTU,1,avocado,8,117,36,0.91906077,"a woman is cutting an avocado with a knife",results/states_1/0919_07ZEK_twrTU.jpg
07ZEK_twrTU,1,avocado,20,92,36,0.98588383,"a woman is cutting an avocado with a knife",results10/states_1/0986_07ZEK_twrTU.jpg
07ZEK_twrTU,1,avocado,20,92,36,0.98535895,"a woman is cutting an avocado with a knife",results11/states_1/0985_07ZEK_twrTU.jpg
07ZEK_twrTU,1,avocado,20,119,36,0.9769699,"a woman is cutting an avocado with a knife",results3/states_1/0977_07ZEK_twrTU.jpg
07ZEK_twrTU,1,avocado,21,81,38,0.8492088,"a woman is cutting an avocado on a plate",results4/states_1/0849_07ZEK_twrTU.jpg
07ZEK_twrTU,1,avocado,20,81,36,0.98173976,"a woman is cutting an avocado with a knife",results5/states_1/0982_07ZEK_twrTU.jpg
07ZEK_twrTU,1,avocado,25,85,48,0.9067135,"a woman is slicing an avocado on a plate",results6/states_1/0907_07ZEK_twrTU.jpg
07ZEK_twrTU,1,avocado,21,91,49,0.8069181,"a woman is slicing an avocado on a plate",results7/states_1/0807_07ZEK_twrTU.jpg
07ZEK_twrTU,1,avocado,25,83,36,0.94237024,"a woman is cutting an avocado with a knife",results8/states_1/0942_07ZEK_twrTU.jpg
07ZEK_twrTU,1,avocado,8,92,36,0.9863071,"a woman is cutting an avocado with a knife",results9/states_1/0986_07ZEK_twrTU.jpg
0Od0ti71P8o,1,avocado,12,82,32,0.92831695,"a man slicing an avocado on a cutting board",results/states_1/0928_0Od0ti71P8o.jpg
0Od0ti71P8o,1,avocado,12,86,32,0.9526899,"a man slicing an avocado on a cutting board",results2/states_1/0953_0Od0ti71P8o.jpg
0Od0ti71P8o,1,avocado,4,82,32,0.9724088,"a man slicing an avocado on a cutting board",results3/states_1/0972_0Od0ti71P8o.jpg
0Od0ti71P8o,1,avocado,13,86,32,0.86908466,"a man slicing an avocado on a cutting board",results4/states_1/0869_0Od0ti71P8o.jpg
0Od0ti71P8o,1,avocado,12,71,32,0.92814684,"a man slicing an avocado on a cutting board",results6/states_1/0928_0Od0ti71P8o.jpg
0Od0ti71P8o,1,avocado,12,71,31,0.84613913,"a man slicing an avocado on a cutting board",results7/states_1/0846_0Od0ti71P8o.jpg
1-XZdANW9M4,1,avocado,2,30,8,0.9724307,"a woman slicing an avocado on a cutting board",results3/states_1/0972_1-XZdANW9M4.jpg
1-XZdANW9M4,1,avocado,2,26,22,0.9331375,"a person holding a spoon over an avocado",results8/states_1/0933_1-XZdANW9M4.jpg
1LRMzO9YugI,1,avocado,20,139,42,0.9188869,"a person cutting an avocado with a knife",results6/states_1/0919_1LRMzO9YugI.jpg
1OWAJsoic68,1,avocado,45,248,50,0.9296646,"a person cutting an avocado on a cutting board",results/states_1/0930_1OWAJsoic68.jpg
1OWAJsoic68,1,avocado,33,244,50,0.95777035,"a person cutting an avocado on a cutting board",results2/states_1/0958_1OWAJsoic68.jpg
1OWAJsoic68,1,avocado,45,244,194,0.979425,"a person slicing an avocado on a cutting board",results3/states_1/0979_1OWAJsoic68.jpg
1OWAJsoic68,1,avocado,38,246,210,0.8217465,"a person slicing an avocado into a plastic container",results4/states_1/0822_1OWAJsoic68.jpg
1OWAJsoic68,1,avocado,4,244,50,0.9866251,"a person cutting an avocado on a cutting board",results5/states_1/0987_1OWAJsoic68.jpg
1OWAJsoic68,1,avocado,45,248,207,0.9135958,"a person slicing an avocado on a cutting board",results6/states_1/0914_1OWAJsoic68.jpg
1OWAJsoic68,1,avocado,46,246,204,0.8411888,"a person is putting an avocado into a plastic container",results7/states_1/0841_1OWAJsoic68.jpg
1OWAJsoic68,1,avocado,33,247,207,0.9553936,"a person slicing an avocado on a cutting board",results8/states_1/0955_1OWAJsoic68.jpg
1OWAJsoic68,1,avocado,45,260,207,0.9805289,"a person slicing an avocado on a cutting board",results9/states_1/0981_1OWAJsoic68.jpg
1c4pYihG5x0,1,avocado,24,87,43,0.94492465,"a woman is cutting an avocado with a knife",results/states_1/0945_1c4pYihG5x0.jpg
1c4pYihG5x0,1,avocado,0,87,11,0.98509336,"a woman is cutting an avocado with a knife",results10/states_1/0985_1c4pYihG5x0.jpg
1c4pYihG5x0,1,avocado,30,86,43,0.98681295,"a woman holding a knife cutting an avocado",results11/states_1/0987_1c4pYihG5x0.jpg
1c4pYihG5x0,1,avocado,24,86,43,0.95528305,"a woman is cutting an avocado with a knife",results2/states_1/0955_1c4pYihG5x0.jpg
1c4pYihG5x0,1,avocado,2,86,13,0.98247784,"a woman is cutting an avocado with a knife",results3/states_1/0982_1c4pYihG5x0.jpg
1c4pYihG5x0,1,avocado,24,87,63,0.82626146,"a woman is cutting an avocado with a spoon",results4/states_1/0826_1c4pYihG5x0.jpg
1c4pYihG5x0,1,avocado,24,87,43,0.9833331,"a woman is cutting an avocado with a knife",results5/states_1/0983_1c4pYihG5x0.jpg
1c4pYihG5x0,1,avocado,30,87,62,0.94216913,"a woman holding an avocado with a spoon",results6/states_1/0942_1c4pYihG5x0.jpg
1c4pYihG5x0,1,avocado,24,87,61,0.8712287,"a woman is cutting an avocado with a spoon",results7/states_1/0871_1c4pYihG5x0.jpg
1c4pYihG5x0,1,avocado,24,87,44,0.9562285,"a woman is cutting an avocado with a knife",results8/states_1/0956_1c4pYihG5x0.jpg
1c4pYihG5x0,1,avocado,24,87,43,0.98812705,"a woman is cutting an avocado with a knife",results9/states_1/0988_1c4pYihG5x0.jpg
1l3zsN4N8To,1,avocado,3,20,8,0.909881,"a woman is cutting an avocado with a knife",results/states_1/0910_1l3zsN4N8To.jpg
1l3zsN4N8To,1,avocado,2,20,9,0.9835367,"a woman is cutting an avocado with a knife",results10/states_1/0984_1l3zsN4N8To.jpg
